a,b,c,d
0.42042042042042,0.717098344455431,0.176753329906483,0.42042042042042
0.421421421421421,0.719272747142459,0.177596014432851,0.421421421421421
0.422422422422422,0.721443442719273,0.178440702965228,0.422422422422422
0.423423423423423,0.723610389059622,0.179287395503612,0.423423423423423
0.424424424424424,0.725773544037253,0.180136092048004,0.424424424424424
0.425425425425425,0.727932865525914,0.180986792598404,0.425425425425425
0.426426426426426,0.730088311399352,0.181839497154812,0.426426426426426
0.427427427427427,0.732239839531315,0.182694205717229,0.427427427427427
0.428428428428428,0.734387407795551,0.183550918285653,0.428428428428428
0.429429429429429,0.736530974065806,0.184409634860085,0.429429429429429
0.43043043043043,0.738670496215829,0.185270355440526,0.43043043043043
0.431431431431431,0.740805932119368,0.186133080026974,0.431431431431431
0.432432432432432,0.742937239650169,0.18699780861943,0.432432432432432
0.433433433433433,0.74506437668198,0.187864541217895,0.433433433433433
0.434434434434434,0.74718730108855,0.188733277822367,0.434434434434434
0.435435435435435,0.749305970743625,0.189604018432847,0.435435435435435
0.436436436436436,0.751420343520953,0.190476763049336,0.436436436436436
0.437437437437437,0.753530377294281,0.191351511671832,0.437437437437437
0.438438438438438,0.755636029937358,0.192228264300336,0.438438438438438
0.439439439439439,0.757737259323931,0.193107020934849,0.439439439439439
0.44044044044044,0.759834023327747,0.193987781575369,0.44044044044044
0.441441441441441,0.761926279822554,0.194870546221898,0.441441441441441
0.442442442442442,0.7640139866821,0.195755314874434,0.442442442442442
0.443443443443443,0.766097101780132,0.196642087532978,0.443443443443443
0.444444444444444,0.768175582990398,0.197530864197531,0.444444444444444
0.445445445445445,0.770249388186645,0.198421644868091,0.445445445445445
0.446446446446446,0.77231847524262,0.19931442954466,0.446446446446446
0.447447447447447,0.774382802032073,0.200209218227236,0.447447447447447
0.448448448448448,0.776442326428749,0.201106010915821,0.448448448448448
0.449449449449449,0.778497006306397,0.202004807610413,0.449449449449449
0.45045045045045,0.780546799538765,0.202905608311014,0.45045045045045
0.451451451451451,0.782591663999598,0.203808413017622,0.451451451451451
0.452452452452452,0.784631557562647,0.204713221730239,0.452452452452452
0.453453453453453,0.786666438101657,0.205620034448863,0.453453453453453
0.454454454454454,0.788696263490377,0.206528851173496,0.454454454454454
0.455455455455455,0.790720991602554,0.207439671904136,0.455455455455455
0.456456456456456,0.792740580311936,0.208352496640785,0.456456456456456
0.457457457457457,0.794754987492269,0.209267325383442,0.457457457457457
0.458458458458458,0.796764171017303,0.210184158132106,0.458458458458458
0.459459459459459,0.798768088760784,0.211102994886779,0.459459459459459
0.46046046046046,0.80076669859646,0.212023835647459,0.46046046046046
0.461461461461461,0.802759958398079,0.212946680414148,0.461461461461461
0.462462462462462,0.804747826039388,0.213871529186845,0.462462462462462
0.463463463463463,0.806730259394134,0.214798381965549,0.463463463463463
0.464464464464464,0.808707216336066,0.215727238750262,0.464464464464464
0.465465465465465,0.810678654738931,0.216658099540982,0.465465465465465
0.466466466466466,0.812644532476476,0.217590964337711,0.466466466466466
0.467467467467467,0.81460480742245,0.218525833140448,0.467467467467467
0.468468468468468,0.816559437450599,0.219462705949192,0.468468468468468
0.469469469469469,0.818508380434671,0.220401582763945,0.469469469469469
0.47047047047047,0.820451594248414,0.221342463584706,0.47047047047047
0.471471471471471,0.822389036765575,0.222285348411475,0.471471471471471
0.472472472472472,0.824320665859903,0.223230237244251,0.472472472472472
0.473473473473473,0.826246439405144,0.224177130083036,0.473473473473473
0.474474474474474,0.828166315275046,0.225126026927829,0.474474474474474
0.475475475475475,0.830080251343356,0.226076927778629,0.475475475475475
0.476476476476476,0.831988205483823,0.227029832635438,0.476476476476476
0.477477477477477,0.833890135570194,0.227984741498255,0.477477477477477
0.478478478478478,0.835785999476216,0.22894165436708,0.478478478478478
0.479479479479479,0.837675755075638,0.229900571241913,0.479479479479479
0.48048048048048,0.839559360242205,0.230861492122753,0.48048048048048
0.481481481481481,0.841436772849667,0.231824417009602,0.481481481481481
0.482482482482482,0.843307950771771,0.232789345902459,0.482482482482482
0.483483483483483,0.845172851882264,0.233756278801324,0.483483483483483
0.484484484484485,0.847031434054894,0.234725215706197,0.484484484484485
0.485485485485485,0.848883655163408,0.235696156617078,0.485485485485485
0.486486486486487,0.850729473081555,0.236669101533966,0.486486486486487
0.487487487487487,0.852568845683081,0.237644050456863,0.487487487487487
0.488488488488488,0.854401730841734,0.238621003385768,0.488488488488488
0.48948948948949,0.856228086431263,0.239599960320681,0.48948948948949
0.49049049049049,0.858047870325413,0.240580921261602,0.49049049049049
0.491491491491492,0.859861040397934,0.241563886208531,0.491491491491492
0.492492492492492,0.861667554522572,0.242548855161468,0.492492492492492
0.493493493493493,0.863467370573075,0.243535828120413,0.493493493493493
0.494494494494495,0.865260446423191,0.244524805085366,0.494494494494495
0.495495495495495,0.867046739946667,0.245515786056327,0.495495495495495
0.496496496496497,0.868826209017251,0.246508771033296,0.496496496496497
0.497497497497497,0.87059881150869,0.247503760016273,0.497497497497497
0.498498498498498,0.872364505294733,0.248500753005257,0.498498498498498
0.4994994994995,0.874123248249126,0.249499750000251,0.4994994994995
0.500500500500501,0.875874998245617,0.250500751001252,0.500500500500501
0.501501501501502,0.877619713157954,0.251503756008261,0.501501501501502
0.502502502502503,0.879357350859885,0.252508765021278,0.502502502502503
0.503503503503503,0.881087869225156,0.253515778040303,0.503503503503503
0.504504504504504,0.882811226127515,0.254524795065336,0.504504504504504
0.505505505505506,0.884527379440711,0.255535816096377,0.505505505505506
0.506506506506507,0.886236287038491,0.256548841133426,0.506506506506507
0.507507507507508,0.887937906794601,0.257563870176483,0.507507507507508
0.508508508508508,0.889632196582791,0.258580903225548,0.508508508508508
0.509509509509509,0.891319114276807,0.259599940280621,0.509509509509509
0.510510510510511,0.892998617750397,0.260620981341702,0.510510510510511
0.511511511511512,0.894670664877308,0.261644026408791,0.511511511511512
0.512512512512513,0.896335213531288,0.262669075481888,0.512512512512513
0.513513513513513,0.897992221586086,0.263696128560993,0.513513513513513
0.514514514514514,0.899641646915447,0.264725185646107,0.514514514514514
0.515515515515516,0.901283447393121,0.265756246737228,0.515515515515516
0.516516516516517,0.902917580892853,0.266789311834357,0.516516516516517
0.517517517517518,0.904544005288393,0.267824380937494,0.517517517517518
0.518518518518518,0.906162678453488,0.268861454046639,0.518518518518518
0.519519519519519,0.907773558261884,0.269900531161792,0.519519519519519
0.520520520520521,0.909376602587331,0.270941612282954,0.520520520520521
0.521521521521522,0.910971769303575,0.271984697410123,0.521521521521522
0.522522522522523,0.912559016284363,0.2730297865433,0.522522522522523
0.523523523523523,0.914138301403444,0.274076879682485,0.523523523523523
0.524524524524524,0.915709582534566,0.275125976827678,0.524524524524524
0.525525525525526,0.917272817551474,0.27617707797888,0.525525525525526
0.526526526526527,0.918827964327919,0.277230183136089,0.526526526526527
0.527527527527528,0.920374980737646,0.278285292299306,0.527527527527528
0.528528528528528,0.921913824654403,0.279342405468532,0.528528528528528
0.529529529529529,0.923444453951938,0.280401522643765,0.529529529529529
0.530530530530531,0.924966826504,0.281462643825006,0.530530530530531
0.531531531531532,0.926480900184333,0.282525769012256,0.531531531531532
0.532532532532533,0.927986632866688,0.283590898205513,0.532532532532533
0.533533533533533,0.929483982424811,0.284658031404778,0.533533533533533
0.534534534534535,0.93097290673245,0.285727168610052,0.534534534534535
0.535535535535536,0.932453363663353,0.286798309821333,0.535535535535536
0.536536536536537,0.933925311091266,0.287871455038622,0.536536536536537
0.537537537537538,0.935388706889938,0.28894660426192,0.537537537537538
0.538538538538539,0.936843508933116,0.290023757491225,0.538538538538539
0.53953953953954,0.938289675094548,0.291102914726538,0.53953953953954
0.540540540540541,0.939727163247981,0.29218407596786,0.540540540540541
0.541541541541542,0.941155931267164,0.293267241215189,0.541541541541542
0.542542542542543,0.942575937025842,0.294352410468527,0.542542542542543
0.543543543543544,0.943987138397765,0.295439583727872,0.543543543543544
0.544544544544545,0.94538949325668,0.296528760993226,0.544544544544545
0.545545545545546,0.946782959476334,0.297619942264587,0.545545545545546
0.546546546546547,0.948167494930474,0.298713127541956,0.546546546546547
0.547547547547548,0.949543057492849,0.299808316825334,0.547547547547548
0.548548548548549,0.950909605037206,0.300905510114719,0.548548548548549
0.54954954954955,0.952267095437293,0.302004707410113,0.54954954954955
0.550550550550551,0.953615486566856,0.303105908711514,0.550550550550551
0.551551551551552,0.954954736299644,0.304209114018924,0.551551551551552
0.552552552552553,0.956284802509405,0.305314323332341,0.552552552552553
0.553553553553554,0.957605643069886,0.306421536651767,0.553553553553554
0.554554554554555,0.958917215854834,0.3075307539772,0.554554554554555
0.555555555555556,0.960219478737997,0.308641975308642,0.555555555555556
0.556556556556557,0.961512389593123,0.309755200646092,0.556556556556557
0.557557557557558,0.962795906293959,0.310870429989549,0.557557557557558
0.558558558558559,0.964069986714252,0.311987663339015,0.558558558558559
0.55955955955956,0.965334588727752,0.313106900694488,0.55955955955956
0.560560560560561,0.966589670208203,0.31422814205597,0.560560560560561
0.561561561561562,0.967835189029356,0.315351387423459,0.561561561561562
0.562562562562563,0.969071103064957,0.316476636796957,0.562562562562563
0.563563563563564,0.970297370188753,0.317603890176463,0.563563563563564
0.564564564564565,0.971513948274493,0.318733147561976,0.564564564564565
0.565565565565566,0.972720795195923,0.319864408953498,0.565565565565566
0.566566566566567,0.973917868826792,0.320997674351028,0.566566566566567
0.567567567567568,0.975105127040847,0.322132943754565,0.567567567567568
0.568568568568569,0.976282527711835,0.323270217164111,0.568568568568569
0.56956956956957,0.977450028713504,0.324409494579665,0.56956956956957
0.570570570570571,0.978607587919603,0.325550776001226,0.570570570570571
0.571571571571572,0.979755163203877,0.326694061428796,0.571571571571572
0.572572572572573,0.980892712440076,0.327839350862374,0.572572572572573
0.573573573573574,0.982020193501945,0.32898664430196,0.573573573573574
0.574574574574575,0.983137564263235,0.330135941747553,0.574574574574575
0.575575575575576,0.98424478259769,0.331287243199155,0.575575575575576
0.576576576576577,0.98534180637906,0.332440548656765,0.576576576576577
0.577577577577578,0.986428593481091,0.333595858120383,0.577577577577578
0.578578578578579,0.987505101777532,0.334753171590008,0.578578578578579
0.57957957957958,0.98857128914213,0.335912489065642,0.57957957957958
0.580580580580581,0.989627113448633,0.337073810547284,0.580580580580581
0.581581581581582,0.990672532570787,0.338237136034934,0.581581581581582
0.582582582582583,0.991707504382341,0.339402465528592,0.582582582582583
0.583583583583584,0.992731986757043,0.340569799028257,0.583583583583584
0.584584584584585,0.993745937568639,0.341739136533931,0.584584584584585
0.585585585585586,0.994749314690878,0.342910478045613,0.585585585585586
0.586586586586587,0.995742075997507,0.344083823563303,0.586586586586587
0.587587587587588,0.996724179362273,0.345259173087001,0.587587587587588
0.588588588588589,0.997695582658924,0.346436526616707,0.588588588588589
0.58958958958959,0.998656243761209,0.347615884152421,0.58958958958959
0.590590590590591,0.999606120542873,0.348797245694143,0.590590590590591
0.591591591591592,1.00054517087767,0.349980611241872,0.591591591591592
0.592592592592593,1.00147335263933,0.35116598079561,0.592592592592593
0.593593593593594,1.00239062370162,0.352353354355356,0.593593593593594
0.594594594594595,1.00329694193829,0.35354273192111,0.594594594594595
0.595595595595596,1.00419226522307,0.354734113492872,0.595595595595596
0.596596596596597,1.00507655142971,0.355927499070642,0.596596596596597
0.597597597597598,1.00594975843197,0.35712288865442,0.597597597597598
0.598598598598599,1.00681184410359,0.358320282244206,0.598598598598599
0.5995995995996,1.00766276631832,0.35951967984,0.5995995995996
0.600600600600601,1.0085024829499,0.360721081441802,0.600600600600601
0.601601601601602,1.00933095187209,0.361924487049612,0.601601601601602
0.602602602602603,1.01014813095863,0.36312989666343,0.602602602602603
0.603603603603604,1.01095397808327,0.364337310283256,0.603603603603604
0.604604604604605,1.01174845111975,0.36554672790909,0.604604604604605
0.605605605605606,1.01253150794183,0.366758149540932,0.605605605605606
0.606606606606607,1.01330310642325,0.367971575178782,0.606606606606607
0.607607607607608,1.01406320443776,0.36918700482264,0.607607607607608
0.608608608608609,1.01481175985911,0.370404438472507,0.608608608608609
0.60960960960961,1.01554873056104,0.371623876128381,0.60960960960961
0.610610610610611,1.0162740744173,0.372845317790263,0.610610610610611
0.611611611611612,1.01698774930164,0.374068763458153,0.611611611611612
0.612612612612613,1.01768971308781,0.375294213132051,0.612612612612613
0.613613613613614,1.01837992364956,0.376521666811957,0.613613613613614
0.614614614614615,1.01905833886062,0.377751124497871,0.614614614614615
0.615615615615616,1.01972491659476,0.378982586189793,0.615615615615616
0.616616616616617,1.02037961472571,0.380216051887724,0.616616616616617
0.617617617617618,1.02102239112723,0.381451521591662,0.617617617617618
0.618618618618619,1.02165320367306,0.382688995301608,0.618618618618619
0.61961961961962,1.02227201023695,0.383928473017562,0.61961961961962
0.620620620620621,1.02287876869265,0.385169954739524,0.620620620620621
0.621621621621622,1.0234734369139,0.386413440467494,0.621621621621622
0.622622622622623,1.02405597277446,0.387658930201473,0.622622622622623
0.623623623623624,1.02462633414807,0.388906423941459,0.623623623623624
0.624624624624625,1.02518447890847,0.390155921687453,0.624624624624625
0.625625625625626,1.02573036492942,0.391407423439455,0.625625625625626
0.626626626626627,1.02626395008467,0.392660929197466,0.626626626626627
0.627627627627628,1.02678519224795,0.393916438961484,0.627627627627628
0.628628628628629,1.02729404929303,0.39517395273151,0.628628628628629
0.62962962962963,1.02779047909363,0.396433470507545,0.62962962962963
0.630630630630631,1.02827443952353,0.397694992289587,0.630630630630631
0.631631631631632,1.02874588845645,0.398958518077637,0.631631631631632
0.632632632632633,1.02920478376615,0.400224047871695,0.632632632632633
0.633633633633634,1.02965108332638,0.401491581671762,0.633633633633634
0.634634634634635,1.03008474501088,0.402761119477836,0.634634634634635
0.635635635635636,1.03050572669341,0.404032661289919,0.635635635635636
0.636636636636637,1.0309139862477,0.405306207108009,0.636636636636637
0.637637637637638,1.03130948154751,0.406581756932107,0.637637637637638
0.638638638638639,1.03169217046658,0.407859310762214,0.638638638638639
0.63963963963964,1.03206201087867,0.409138868598328,0.63963963963964
0.640640640640641,1.03241896065751,0.41042043044045,0.640640640640641
0.641641641641642,1.03276297767686,0.411703996288581,0.641641641641642
0.642642642642643,1.03309401981047,0.412989566142719,0.642642642642643
0.643643643643644,1.03341204493207,0.414277140002866,0.643643643643644
0.644644644644645,1.03371701091543,0.41556671786902,0.644644644644645
0.645645645645646,1.03400887563428,0.416858299741183,0.645645645645646
0.646646646646647,1.03428759696238,0.418151885619353,0.646646646646647
0.647647647647648,1.03455313277348,0.419447475503532,0.647647647647648
0.648648648648649,1.03480544094131,0.420745069393718,0.648648648648649
0.64964964964965,1.03504447933963,0.422044667289913,0.64964964964965
0.650650650650651,1.03527020584218,0.423346269192115,0.650650650650651
0.651651651651652,1.03548257832272,0.424649875100326,0.651651651651652
0.652652652652653,1.03568155465498,0.425955485014544,0.652652652652653
0.653653653653654,1.03586709271273,0.427263098934771,0.653653653653654
0.654654654654655,1.0360391503697,0.428572716861005,0.654654654654655
0.655655655655656,1.03619768549964,0.429884338793248,0.655655655655656
0.656656656656657,1.0363426559763,0.431197964731498,0.656656656656657
0.657657657657658,1.03647401967344,0.432513594675757,0.657657657657658
0.658658658658659,1.03659173446478,0.433831228626023,0.658658658658659
0.65965965965966,1.03669575822409,0.435150866582298,0.65965965965966
0.660660660660661,1.03678604882511,0.436472508544581,0.660660660660661
0.661661661661662,1.0368625641416,0.437796154512871,0.661661661661662
0.662662662662663,1.03692526204728,0.43912180448717,0.662662662662663
0.663663663663664,1.03697410041592,0.440449458467477,0.663663663663664
0.664664664664665,1.03700903712126,0.441779116453791,0.664664664664665
0.665665665665666,1.03703003003705,0.443110778446114,0.665665665665666
0.666666666666667,1.03703703703704,0.444444444444444,0.666666666666667
0.667667667667668,1.03703001599497,0.445780114448783,0.667667667667668
0.668668668668669,1.03700892478459,0.44711778845913,0.668668668668669
0.66966966966967,1.03697372127965,0.448457466475485,0.66966966966967
0.670670670670671,1.0369243633539,0.449799148497847,0.670670670670671
0.671671671671672,1.03686080888108,0.451142834526218,0.671671671671672
0.672672672672673,1.03678301573494,0.452488524560597,0.672672672672673
0.673673673673674,1.03669094178923,0.453836218600983,0.673673673673674
0.674674674674675,1.0365845449177,0.455185916647378,0.674674674674675
0.675675675675676,1.0364637829941,0.456537618699781,0.675675675675676
0.676676676676677,1.03632861389216,0.457891324758192,0.676676676676677
0.677677677677678,1.03617899548565,0.45924703482261,0.677677677677678
0.678678678678679,1.0360148856483,0.460604748893037,0.678678678678679
0.67967967967968,1.03583624225387,0.461964466969472,0.67967967967968
0.680680680680681,1.0356430231761,0.463326189051915,0.680680680680681
0.681681681681682,1.03543518628874,0.464689915140366,0.681681681681682
0.682682682682683,1.03521268946554,0.466055645234824,0.682682682682683
0.683683683683684,1.03497549058024,0.467423379335291,0.683683683683684
0.684684684684685,1.0347235475066,0.468793117441766,0.684684684684685
0.685685685685686,1.03445681811836,0.470164859554249,0.685685685685686
0.686686686686687,1.03417526028926,0.47153860567274,0.686686686686687
0.687687687687688,1.03387883189306,0.472914355797239,0.687687687687688
0.688688688688689,1.03356749080351,0.474292109927746,0.688688688688689
0.68968968968969,1.03324119489434,0.47567186806426,0.68968968968969
0.690690690690691,1.03289990203931,0.477053630206783,0.690690690690691
0.691691691691692,1.03254357011217,0.478437396355314,0.691691691691692
0.692692692692693,1.03217215698666,0.479823166509853,0.692692692692693
0.693693693693694,1.03178562053653,0.4812109406704,0.693693693693694
0.694694694694695,1.03138391863553,0.482600718836955,0.694694694694695
0.695695695695696,1.03096700915741,0.483992501009518,0.695695695695696
0.696696696696697,1.03053484997591,0.485386287188089,0.696696696696697
0.697697697697698,1.03008739896479,0.486782077372668,0.697697697697698
0.698698698698699,1.02962461399778,0.488179871563255,0.698698698698699
0.6996996996997,1.02914645294863,0.48957966975985,0.6996996996997
0.700700700700701,1.02865287369111,0.490981471962453,0.700700700700701
0.701701701701702,1.02814383409894,0.492385278171064,0.701701701701702
0.702702702702703,1.02761929204588,0.493791088385683,0.702702702702703
0.703703703703704,1.02707920540568,0.49519890260631,0.703703703703704
0.704704704704705,1.02652353205208,0.496608720832945,0.704704704704705
0.705705705705706,1.02595222985884,0.498020543065588,0.705705705705706
0.706706706706707,1.02536525669969,0.499434369304239,0.706706706706707
0.707707707707708,1.0247625704484,0.500850199548898,0.707707707707708
0.708708708708709,1.02414412897869,0.502268033799565,0.708708708708709
0.70970970970971,1.02350989016433,0.50368787205624,0.70970970970971
0.710710710710711,1.02285981187906,0.505109714318923,0.710710710710711
0.711711711711712,1.02219385199663,0.506533560587615,0.711711711711712
0.712712712712713,1.02151196839078,0.507959410862314,0.712712712712713
0.713713713713714,1.02081411893526,0.509387265143021,0.713713713713714
0.714714714714715,1.02010026150383,0.510817123429736,0.714714714714715
0.715715715715716,1.01937035397022,0.512248985722459,0.715715715715716
0.716716716716717,1.01862435420819,0.51368285202119,0.716716716716717
0.717717717717718,1.01786222009148,0.51511872232593,0.717717717717718
0.718718718718719,1.01708390949384,0.516556596636677,0.718718718718719
0.71971971971972,1.01628938028902,0.517996474953432,0.71971971971972
0.720720720720721,1.01547859035076,0.519438357276195,0.720720720720721
0.721721721721722,1.01465149755282,0.520882243604966,0.721721721721722
0.722722722722723,1.01380805976894,0.522328133939746,0.722722722722723
0.723723723723724,1.01294823487286,0.523776028280533,0.723723723723724
0.724724724724725,1.01207198073835,0.525225926627328,0.724724724724725
0.725725725725726,1.01117925523913,0.526677828980131,0.725725725725726
0.726726726726727,1.01027001624897,0.528131735338943,0.726726726726727
0.727727727727728,1.0093442216416,0.529587645703762,0.727727727727728
0.728728728728729,1.00840182929079,0.531045560074589,0.728728728728729
0.72972972972973,1.00744279707026,0.532505478451424,0.72972972972973
0.730730730730731,1.00646708285378,0.533967400834268,0.730730730730731
0.731731731731732,1.00547464451509,0.535431327223119,0.731731731731732
0.732732732732733,1.00446543992793,0.536897257617978,0.732732732732733
0.733733733733734,1.00343942696606,0.538365192018846,0.733733733733734
0.734734734734735,1.00239656350322,0.539835130425721,0.734734734734735
0.735735735735736,1.00133680741315,0.541307072838604,0.735735735735736
0.736736736736737,1.00026011656962,0.542781019257496,0.736736736736737
0.737737737737738,0.999166448846359,0.544256969682395,0.737737737737738
0.738738738738739,0.998055762117121,0.545734924113302,0.738738738738739
0.73973973973974,0.996928014255652,0.547214882550218,0.73973973973974
0.740740740740741,0.995783163135701,0.548696844993141,0.740740740740741
0.741741741741742,0.994621166631014,0.550180811442073,0.741741741741742
0.742742742742743,0.99344198261534,0.551666781897012,0.742742742742743
0.743743743743744,0.992245568962426,0.55315475635796,0.743743743743744
0.744744744744745,0.991031883546019,0.554644734824915,0.744744744744745
0.745745745745746,0.989800884239868,0.556136717297878,0.745745745745746
0.746746746746747,0.988552528917719,0.55763070377685,0.746746746746747
0.747747747747748,0.987286775453321,0.559126694261829,0.747747747747748
0.748748748748749,0.98600358172042,0.560624688752817,0.748748748748749
0.74974974974975,0.984702905592764,0.562124687249812,0.74974974974975
0.750750750750751,0.983384704944102,0.563626689752816,0.750750750750751
0.751751751751752,0.98204893764818,0.565130696261827,0.751751751751752
0.752752752752753,0.980695561578747,0.566636706776847,0.752752752752753
0.753753753753754,0.979324534609549,0.568144721297874,0.753753753753754
0.754754754754755,0.977935814614335,0.56965473982491,0.754754754754755
0.755755755755756,0.976529359466852,0.571166762357953,0.755755755755756
0.756756756756757,0.975105127040846,0.572680788897005,0.756756756756757
0.757757757757758,0.973663075210067,0.574196819442065,0.757757757757758
0.758758758758759,0.972203161848262,0.575714853993132,0.758758758758759
0.75975975975976,0.970725344829179,0.577234892550208,0.75975975975976
0.760760760760761,0.969229582026563,0.578756935113291,0.760760760760761
0.761761761761762,0.967715831314164,0.580280981682383,0.761761761761762
0.762762762762763,0.96618405056573,0.581807032257483,0.762762762762763
0.763763763763764,0.964634197655007,0.58333508683859,0.763763763763764
0.764764764764765,0.963066230455742,0.584865145425706,0.764764764764765
0.765765765765766,0.961480106841685,0.58639720801883,0.765765765765766
0.766766766766767,0.959875784686581,0.587931274617961,0.766766766766767
0.767767767767768,0.95825322186418,0.589467345223101,0.767767767767768
0.768768768768769,0.956612376248228,0.591005419834249,0.768768768768769
0.76976976976977,0.954953205712474,0.592545498451404,0.76976976976977
0.770770770770771,0.953275668130663,0.594087581074568,0.770770770770771
0.771771771771772,0.951579721376545,0.59563166770374,0.771771771771772
0.772772772772773,0.949865323323867,0.59717775833892,0.772772772772773
0.773773773773774,0.948132431846376,0.598725852980107,0.773773773773774
0.774774774774775,0.94638100481782,0.600275951627303,0.774774774774775
0.775775775775776,0.944611000111947,0.601828054280507,0.775775775775776
0.776776776776777,0.942822375602503,0.603382160939719,0.776776776776777
0.777777777777778,0.941015089163237,0.604938271604938,0.777777777777778
0.778778778778779,0.939189098667897,0.606496386276166,0.778778778778779
0.77977977977978,0.937344361990229,0.608056504953402,0.77977977977978
0.780780780780781,0.935480837003982,0.609618627636646,0.780780780780781
0.781781781781782,0.933598481582902,0.611182754325898,0.781781781781782
0.782782782782783,0.931697253600739,0.612748885021157,0.782782782782783
0.783783783783784,0.929777110931238,0.614317019722425,0.783783783783784
0.784784784784785,0.927838011448148,0.615887158429701,0.784784784784785
0.785785785785786,0.925879913025216,0.617459301142985,0.785785785785786
0.786786786786787,0.923902773536191,0.619033447862277,0.786786786786787
0.787787787787788,0.921906550854818,0.620609598587577,0.787787787787788
0.788788788788789,0.919891202854847,0.622187753318884,0.788788788788789
0.78978978978979,0.917856687410025,0.6237679120562,0.78978978978979
0.790790790790791,0.915802962394098,0.625350074799524,0.790790790790791
0.791791791791792,0.913729985680816,0.626934241548856,0.791791791791792
0.792792792792793,0.911637715143924,0.628520412304196,0.792792792792793
0.793793793793794,0.909526108657172,0.630108587065544,0.793793793793794
0.794794794794795,0.907395124094306,0.6316987658329,0.794794794794795
0.795795795795796,0.905244719329074,0.633290948606264,0.795795795795796
0.796796796796797,0.903074852235224,0.634885135385636,0.796796796796797
0.797797797797798,0.900885480686503,0.636481326171016,0.797797797797798
0.798798798798799,0.898676562556659,0.638079520962404,0.798798798798799
0.7997997997998,0.896448055719439,0.6396797197598,0.7997997997998
0.800800800800801,0.894199918048591,0.641281922563204,0.800800800800801
0.801801801801802,0.891932107417864,0.642886129372616,0.801801801801802
0.802802802802803,0.889644581701002,0.644492340188036,0.802802802802803
0.803803803803804,0.887337298771756,0.646100555009464,0.803803803803804
0.804804804804805,0.885010216503872,0.6477107738369,0.804804804804805
0.805805805805806,0.882663292771098,0.649322996670344,0.805805805805806
0.806806806806807,0.880296485447182,0.650937223509796,0.806806806806807
0.807807807807808,0.87790975240587,0.652553454355256,0.807807807807808
0.808808808808809,0.875503051520911,0.654171689206724,0.808808808808809
0.80980980980981,0.873076340666053,0.6557919280642,0.80980980980981
0.810810810810811,0.870629577715041,0.657414170927685,0.810810810810811
0.811811811811812,0.868162720541626,0.659038417797177,0.811811811811812
0.812812812812813,0.865675727019553,0.660664668672677,0.812812812812813
0.813813813813814,0.863168555022571,0.662292923554185,0.813813813813814
0.814814814814815,0.860641162424427,0.663923182441701,0.814814814814815
0.815815815815816,0.858093507098868,0.665555445335225,0.815815815815816
0.816816816816817,0.855525546919644,0.667189712234757,0.816816816816817
0.817817817817818,0.852937239760499,0.668825983140297,0.817817817817818
0.818818818818819,0.850328543495184,0.670464258051846,0.818818818818819
0.81981981981982,0.847699415997444,0.672104536969402,0.81981981981982
0.820820820820821,0.845049815141028,0.673746819892966,0.820820820820821
0.821821821821822,0.842379698799683,0.675391106822538,0.821821821821822
0.822822822822823,0.839689024847156,0.677037397758118,0.822822822822823
0.823823823823824,0.836977751157196,0.678685692699707,0.823823823823824
0.824824824824825,0.834245835603549,0.680335991647303,0.824824824824825
0.825825825825826,0.831493236059965,0.681988294600907,0.825825825825826
0.826826826826827,0.828719910400189,0.683642601560519,0.826826826826827
0.827827827827828,0.82592581649797,0.68529891252614,0.827827827827828
0.828828828828829,0.823110912227055,0.686957227497768,0.828828828828829
0.82982982982983,0.820275155461192,0.688617546475404,0.82982982982983
0.830830830830831,0.817418504074129,0.690279869459049,0.830830830830831
0.831831831831832,0.814540915939612,0.691944196448701,0.831831831831832
0.832832832832833,0.81164234893139,0.693610527444361,0.832832832832833
0.833833833833834,0.80872276092321,0.69527886244603,0.833833833833834
0.834834834834835,0.805782109788819,0.696949201453706,0.834834834834835
0.835835835835836,0.802820353401966,0.69862154446739,0.835835835835836
0.836836836836837,0.799837449636397,0.700295891487083,0.836836836836837
0.837837837837838,0.796833356365862,0.701972242512783,0.837837837837838
0.838838838838839,0.793808031464107,0.703650597544491,0.838838838838839
0.83983983983984,0.790761432804878,0.705330956582208,0.83983983983984
0.840840840840841,0.787693518261924,0.707013319625932,0.840840840840841
0.841841841841842,0.784604245708994,0.708697686675665,0.841841841841842
0.842842842842843,0.781493573019834,0.710384057731405,0.842842842842843
0.843843843843844,0.778361458068192,0.712072432793153,0.843843843843844
0.844844844844845,0.775207858727815,0.71376281186091,0.844844844844845
0.845845845845846,0.772032732872451,0.715455194934674,0.845845845845846
0.846846846846847,0.768836038375849,0.717149582014447,0.846846846846847
0.847847847847848,0.765617733111754,0.718845973100227,0.847847847847848
0.848848848848849,0.762377774953915,0.720544368192016,0.848848848848849
0.84984984984985,0.759116121776079,0.722244767289812,0.84984984984985
0.850850850850851,0.755832731451994,0.723947170393617,0.850850850850851
0.851851851851852,0.752527561855408,0.725651577503429,0.851851851851852
0.852852852852853,0.749200570860068,0.72735798861925,0.852852852852853
0.853853853853854,0.745851716339722,0.729066403741078,0.853853853853854
0.854854854854855,0.742480956168117,0.730776822868915,0.854854854854855
0.855855855855856,0.739088248219,0.73248924600276,0.855855855855856
0.856856856856857,0.735673550366121,0.734203673142612,0.856856856856857
